review,rating,label
kenapa di hp saya tiba tiba gak bisa di gunakan,2,negatif
masa dah 11x saya masuk kaga bisa terus eror trus,1,negatif
ok,5,positif
fiturnya utk beli tiket bagian utk kita sendiri utk beli susah di geser kadang tanggal utk pilih tanggal tdk bisa dipakai,2,negatif
semoga kedepan ada perbedaan warna sesuai jenis kelamin saat pemilihan kursi. untuk meningkatkan kenyamanan,4,positif
kenapa di android 9 gak bisa dipakai lagi?,3,netral
sangat membantu,5,positif
Sedih sih sekarang gada nmr kursinya. penurunan kualitas,1,negatif
Alhamdulillah,4,positif
mantap,5,positif
terimakasih access by KAI,5,positif
KAI T0 L0L. uda beli tiket online malah disuruh beli tiket di loket. Gajelas semua,1,negatif
sangat ok,5,positif
Pelayanan yang bagus,5,positif
Bagus banget aplikasi ini (⁠≧⁠▽⁠≦⁠) 👍🏻✨✨,5,positif
semakin okey,5,positif
mantul,5,positif
"Saran yaa ,Klo ada semacam fitur pengingat ini bakal jadi best aplikasi sih. Dari pengalamanku krn telalu sibuk dan gk double check juga tiketnya hangus. Yg harusnya naik kereta dini hari dari tgl malahan dateng esok harinya baru aku ke stasiun, saat itu udah gk ada jadwal kereta lgi dr Yogyakarta karena pas momen libur panjang juga, dan baru ada lagi 3 hari kemudian. Iya memang ini kesalahan pribadi krn tidak teliti, tapi ada baiknya ditambah fitur pengingat 3-5 jam sblm keberangkatan #sankyu",4,positif
"Tolong bgt ya KAI mau mengaktifkan KAI pay gabisa-bisa padahal kodenya sudah bener, loadingnya lama bgt mau pesen kereta kehabisan duluan jadinya. udah dicoba berkali2 dg jeda waktu sehari-sehari tetap gabisa mohon bantuannya KAI.",1,negatif
"KAI semakin dihati, nyaman harga terjangkau, on time",5,positif
bagus,5,positif
sangat mudah dan cepat,5,positif
👍🏻,5,positif
"Setelah update jadi gak bisa dibuka alasannya rooted device, padahal hp gak diutak-atik sama sekali",1,negatif
mantap dan mudah dan harga mantul,5,positif
mantap,1,negatif
mantap,5,positif
aplikasi sudah bagus tapi live tracking nya kadang bener kadang engga,3,netral
layanan lebih cepat dan praktis,5,positif
tiba² tidak bisa di download lagi di hp,1,negatif
proses pambatalan tiket yang menurut saya terlalu ribet. kita memesan tiket untuk orang tua tetapi pembatalan tidak bisa masuk ke rekening kita. harus ke rekening otang tua dan harus orang tua juga yang membatalkan menurut saya harusnya akun yang mesan yang dapat membatalkan juga dan rekening pengembalian juga dapat kembali ke kita. mohon usulan ini dapat di jadikan masukan untuk kedepannya memudahkan semua orang yang ingin membatalkan tiket. untuk bintang akan saya kembalikan ke 5,3,netral
kenapa Sekarang kok susah daftarnya,4,positif
ribet bgt mau ke pusat bantuan kai,1,negatif
"aplikasi gak jelas... muter2 suruh jadi member, dadi member gagal terus... payah",1,negatif
aplikasi payah gak guna. setiap mau updrage akun member pas klik tombol setelah masukkan kode otp loading terus,1,negatif
"Halo kai mau tanya tiket dari stasiun baturaja ke tanjung karang belakangan ini cepet habis , trus yang jadi pertanyaan jam 00.05 pesen tiket status tiket habis trus padalan sehari 3 kali keberangkatan gimana solusi dan tidakan nya itu pak salam hormat terimakasih.",3,netral
sering kendala,1,negatif
punya saya di tab xiomi knp TDK bisa?,1,negatif
bagus dan tederpan,5,positif
mudah dakses,5,positif
"sangat membantu, cepat ruar biasa.",5,positif
gbs daftar member. loading pas di otp,1,negatif
sangat nyaman dan tepat waktu...,5,positif
aplikasi mudah di aces,5,positif
memuaskan,5,positif
Saya selalu gagal untuk memesan tiket karena gangguan app. ( JavaScript bla bla) mohon untuk solusi dan perbaikan teknis.,3,netral
mantabbbbbbbb konfirmasi ke email klo aktifasi kai pay klian gaesss,5,positif
eror buat pesan makanan minuman,1,negatif
Dari virtual account M bangking biaya 2.900 top up kartu 1.500 dompet digital cuman ada ovo yg shopeepay eror mulu haduh gila bnget,1,negatif
proses cepat dan mudah,5,positif
tambahin dong jurusan Jember Jakarta dan Jber Yogyakarta dengan KA ekonomi,4,positif
cepat dan mudah di pahami,5,positif
"kenapa setiap pindah aplikasi selalu dianggap keluar jd harus daftar dr awal. sangat merepotkan, baiknya kasih jeda waktu karena tidak semua calon penumpang sudah terdaftar.",4,positif
ok,5,positif
mudah & cepat,5,positif
saat pembatalan tiket uang tidak dikembalikan 100% ada potongan biaya 25%,2,negatif
mantap,1,negatif
"ribet, jd lama , mau cek jadwal kreta. kebanyakan ga bisa nya di akses. mending yg lama. gampang. ini ribet bgt",1,negatif
bagus,5,positif
"Dengan adanya KAI Access, pembelian/ perubahan jadwal tiket jadi lebih mudah. Keuntungan mendapatkan point dan yang pasti sering mengadakan diskon yang menguntungkan customer. Sukses selalu buat KAI!😊👏",5,positif
membantu beli tiket lebih mudah.,5,positif
kenapa gak bisa2 order tiket disini ihh kesel pas buka apk malah tak tersedia tiket pdhl order dr jauh2 hari 😬,1,negatif
respon cepat mudah,5,positif
sangat membantu dalam pemesanan tiket kereta,5,positif
lemot,5,positif
ok,5,positif
"saya baru donlod, terus mau isi data, tapi dibagian ID bisa dipilih (KTP) tp klik SIMPAN nya tidak bisa. itu bagaimana?",3,netral
perjalanan tepat waktu,5,positif
kenapa sekarang gak bisa akses di os yg dulu tipenya bisa pake apk KAI sekarang malah gak kompatibel.. jadi gk bisa buka apk KAI bagaimana bisa saya memesan tiket KAI kalau begini.. pembaruan apknya malah mempersulit pengguna. gk mungkin saya beli hp lagi untuk penginstalan kai saja gara² tipe untuk OS nya harus yg terbaru padahal sebelum sebelumnya aman saja...,1,negatif
ok,5,positif
bagus,5,positif
good,5,positif
Bagus,5,positif
sayang sekali ewaletnya hanya ovo dan shoppe padahal gopay milik anak bangsa,1,negatif
sangat membantu,5,positif
sangat baik,4,positif
mantap,5,positif
pelayanan nya cepat dan bagus 👍,5,positif
bagus,5,positif
sudah bagus,4,positif
"mudah, praktis, membantu",5,positif
KAI LAGI ERROR?,5,positif
"tolong donk pembagian class nya diperjelas.. dikasih rincian gtu.. yg harga segini dalem gerbongnya begini,, masa beli yg harga 200an sama yg harga 74 di gerbong yang sama, tolong diperjelas pembagian class dan harga nya, jangan harga beda tapi pas naek malah di satu gerbong yg sama..",3,netral
"samsung A13 kok gag kompatible, padahal pakai android 14..",1,negatif
sangat bagus pelayanannya,5,positif
"sangat membantu, kurangnya itu, sangat ribet harus butuh 2 hp dan hafal nomer ktp. jd pemesanan ulang lagi. dan sudah diketik digeser dikit kebawah hilang semua, diketik ulang lagi.",1,negatif
bagus,4,positif
bgmana updatenya jika app tidak kompatible dengan perangkat.!! sedangkan perangkatnya bukan perangkat lama? tolong di review versi app kompatibelnya....,2,negatif
Bagus,5,positif
Mayan lah,4,positif
Di aplikasi KA lokal jam 16:30 tujuan cikampek dr cikarang tp pas nyampe di stasiun cikarang KA lokal nya udh jalan. sungguh nyusahin para pengguna KRL bisa ngga sama gitu jadwal kereta nya..,1,negatif
live tracking dan pemesanan railfood lewat app skrg gk bisa.,1,negatif
astaga udpate an langsung ga kompartible di android 10 .... terbilang terlalu cepat untuk system perangkat konsumen yg kebanyakan masih menggunakan android 10,4,positif
memudahkan,5,positif
mudah²lancar,5,positif
ok,5,positif
"Sampe saat ini bagus, cuma waktunya ada di waktu petang tujuan Cikarang-Garut, coba ditingkatkan lagi bisa di waktu siang tuk keberangkatannya",4,positif
baguss,5,positif
keren sekali b¹erkelas erua,5,positif
ribet baru mau bikin akun tapi di suruh ke sandi.... anehnya pilihan tulis kata sandi gak ada terus mau nulis dimana?,1,negatif
ok bagus,5,positif
"Bikin gak repot hrs ke stasiun, cukup dari rumah sdh bisa bei tiket k.a.",5,positif
pelayanan yg baik dan tepat waktu,5,positif
aplisaki yang bermanfaat.,5,positif
moda transportasi darat paling nyaman di indonesia,5,positif
sangat membantu,5,positif
saya blm pernah menerima diskon inii,5,positif
lemot,5,positif
good,5,positif
gw railfans min,5,positif
tolong untuk developer aplikasinya kompatibelkan dengan all device,1,negatif
Maksa,1,negatif
apk kalau bisa jangan selalu diperbaharui soalnya gak semua orang punya hp mahal yg memorinya besar,2,negatif
Alhamdulillah membantu banget apa lagi dgn adanya St k bandara sgt membantu sekali dan tidak macet,5,positif
sangat membantu saya untuk beli tiket kereta dan mengecek jadwal dan harga tiket kereta api.terutama bila ada promo dari kami.semoga pelayanan yg ada di aplikasi ini lebih baik,5,positif
"saya mau beli tiket untuk kerja krna merantau,tp pas sya pesan masih ada 9 tiket tersedia susah skli tiba2 trouble,pdhl sya sangat membutuhkan untuk alasan pekerjaan saya.",1,negatif
Akan ku jalani selama masih ada KAI,5,positif
bagus,5,positif
kenapa mesti bolak balik update.,4,positif
Sangat terbantu sekali ada aplikasi KAI... KAI is the best,5,positif
okkkkk,5,positif
"Ini kenapa aplikasinya aktivasi trus ya,",5,positif
bagus nyaman,5,positif
Sangat puas memakai aplikasi ini,5,positif
samsung a02s tidak suppor sekarang,1,negatif
okee,5,positif
ok,5,positif
good,5,positif
cukup baik.,3,netral
"asuransi refund 100%, nyatanya tetap dipotong 25%.",1,negatif
sangat membantu,5,positif
"tidak recommended, Beli pulsa listrik, tapi tidak keluar token, uang terpotong, minta refund, sampai saat ini uang tidak kembali, proses refund ribet dan tidak ada hasil, lah itu uang kemana? beli token listrik bermasalah, dana terpotong, minta refund tidak ada hasil sama sekali,,, hadehhh, pelayanan masyarakat tidak maksimal, KECEWA.!!!!",1,negatif
kereeen makin mantab pelayanan nya,5,positif
"Aplikasi error, apalah mau pesan tiket malah error servernya",1,negatif
bagus cepat,5,positif
Kenapa tidak bisa diinstal di hp samsung pdhl versi Android 12 . mohon penjelasanya,1,negatif
good,5,positif
"suka error, saat verifikasi otp padahal kode otp udh masuk ke Gmail dan udh ada kode nya, udah sesuai nomor kode otpnya waktu mau dilanjutin loadingnya lama banget setngh jam ada lah ujung ujungnya error. udah saya coba lebih dari 5 kali pakai akun yang sama tetep aja masih loading, paa di coba disemua akun sama aja loading",5,positif
"Jujur ini kenapa ya KAI Access kurang mumpuni padahal tiket nya udah tenggat habis, padahal udah jauh hari sebelum pesan tiket selama seminggu, tolong KAI Access diperbarui lagi untuk mengoptimalkan aplikasinya, dan pembayaran dulu lebih mudah lewat toko seperti Indomaret & semua M-banking kasihan mereka yang tidak punya aplikasi atau hp lainnya",1,negatif
tolong jangan batasi pembelian tiket antar kota cuma 4 orang saja. agar mempermudah bagi keluarga dengan anak lebih dari 2 dan masih kecil-kecil.,2,negatif
okei,5,positif
"respon sangat lambat, pendaftaran untuk akun yg hilang sangat sulit",1,negatif
baik sekali,5,positif
kenapa saya udah masukin kode otp tepi belom bisa msuk,3,netral
mantap enak naik kereta tanpa macet,5,positif
metode pembayarannya tolong di bayakin,4,positif
ok,5,positif
Bagus,5,positif
👍,5,positif
tambah lagi kereta di bandung min dimasa liburan ini,5,positif
bagus,5,positif
keren bgt,5,positif
keren,5,positif
Aplikasi mempersulit masyarakat yg ingin memakai jasa transportasi Kereta Api. Aplikasi Banyak Drama !,1,negatif
oke,5,positif
"kai tolong tiketing di bagian goshow bekasi ga bisa pake cc, sdh berapa kali beli tiket disana cm bisa cash dan debit, alasannya alatnya ga bs, sy ga ngerti maksud mrk tp KAI sdh update tolong yg ini juga update, tq",3,netral
so far so good so easy,5,positif
mantap,5,positif
makin ga jelas aplikasi nya masa baru jam 5 pagi tiket dari jam 5 sampe malem pada sold out,1,negatif
mau rubah jadwal ternyata tidak bisa dan anehnya tidak bisa di batalkan,1,negatif
ok,5,positif
"ini makin hari kok makin aneh. baru pilih nama penumpang, udah muncul keterangan no seat available (ka Penataran), padahal H-7. tiket berangkat bisa, tapi tiket baliknya gk bisa pesan",3,netral
Pilihan KursiNya Gak bisa dirubah lagi. sudah otomatis bikin kesel deh... atur lagi donggg,4,positif
"padahal baru di buka 1 menit pembeliannya masa iya udah habis tiket kereta nya, di depan tertulis masih tersedia pas mau booking malah no seat available, coba ganti rute mana pun sama aja eror gitu",1,negatif
"delayyyyy mulu, cape deh",1,negatif
komunikasi penjadwalan jelek ga update. keberangkatan terlambat hampir 1 jam.,1,negatif
"Coba ditambah fitur rekues transfer tiket, kalau misalkan tiket kita dibeliin orang lain",5,positif
baik,3,netral
sangat membantu 🙏,5,positif
"saya udh bayar dgn metode Qris shopeepay, sudah berhasil tpi keterangannya belum bayar dn akhirnya tiket hangus. sdh ke layanan pengaduan dn responnya cukup lama udh gtu refund dana 2 minggu (tdk termasuk weekend dan hari libur nasional) bener² lama bgt buset",2,negatif
good,5,positif
admin naik euy...dr Rp 800 ke Rp 2.700...brp persen yah 🤔🤔🤔,4,positif
terlalu banyak potongan biaya admin,1,negatif
aplikasi yg membagongkan...tidak membantu sama sekali....,1,negatif
keberangkatan tidak sesuai dengan jadwal,1,negatif
oke best nyaman menggunakan kai,5,positif
booking failed trusssss ini aplikasi bener berfungsi nggak???,1,negatif
aplikasi nya oke banget! mempermudah akses pembelian tiket.... cuman aplikasi nya sering kali bug dan lemot huhuhuhu yang bikin proses login jadi lama. aku harap kai access di tahun depan bisa lebih oke lagi yaa... thankies!!,4,positif
"tolong sistemnya diperbaiki, untuk proses refund dan reschedule sangat tidak memuaskan",1,negatif
aplikasi rusak dikit dikit eror ga guna.,1,negatif
"Bagian pelayanan atau bantuan di perbaiki masak WA isinya BOT, Email g ada balasan, tlpn CS antri",1,negatif
"memudahkan untuk memesan tiket, kereta api sekarang nyaman dan aman, aplikasinya dan PT KAI terus berkembang",5,positif
"refund di jogja kok dipersulit, orang yang bersangkutan sakit, susah buat jalan makannya pulang dipercepat, orangnya juga didalam stasiun, saya mintakan tanda tangan gak boleh, kalau sakit harus jalan ke customer service gak sembuh tambah parah, apalagi ini nataru banyak orang, kalau gak boleh saya yang mintakan tanda tangan harusnya ada karyawannya lo datangi buat minta tanda tangan kan masih di wilayah dalam stasiun juga, sakit sama gak sakit kok prosedurnya sama, aneh. Sangat mengecewakan",1,negatif
ok,5,positif
"saya sudah topup 2 kali pakai aplikasi ini hari ini, tp saldo di kartu gk nambah² juga, mohon tolong dengan sangat kepada pihak yang punya aplikasi ini mohon diperbaiki, sudah banyak keluhan yang saya dengar tentang aplikasi ini.",1,negatif
membantu memesan tiket kereta dengan mudah,5,positif
Lumayan bingung,4,positif
jossss,5,positif
top,5,positif
kereeen,5,positif
selalu crash,1,negatif
"tanya donk.. untuk KAI PAY (Kaspro) untuk pelayanan KAI sumatra gak bisa dipakai kah untuk pembayaran tiket? sama cek donk, kereta Lampung - Sumsel agak anej tiket selalu ludess (tiket sudah bisa dipesan H-7, tpi pas buka jam 00.05 busett udah ludes... yakin??)",2,negatif
"minta tolong ditingkatkan lagi pelayanannya, saya menyampaikan keluhan via WhatsApp dari jam 20:00 baru bisa terhubung 00:30",4,positif
baik dan tepat,5,positif
bagus,5,positif
oke,5,positif
"mudah di gunakan, akses cepat",5,positif
Cukup Menarik,5,positif
Harus dicoba nih,5,positif
Perbaiki aplikasinya. mau booking selalu failed,1,negatif
praktis,5,positif
Mantap,5,positif
ini kok di pilihan tanggal berangkatnya gak bisa di scroll ke atas ya jadi tanggalnya cuma mentok di minggu ke 4 jadi klo mau pesen di tanggal 29 atau 30 gak bisa,3,netral
semua jadwal kosong kenapa ya?,2,negatif
amazing,5,positif
"beli asuransi pembatalan refund ,tetap saja di potong 25 persen",1,negatif
"kenapa semua harus pembelian online emangnya setiap hari KAI dari rangkasbitung ke merak selalu penuh,,,,sehingga beli tiket offline enggak bisa dibeli, mana cepat banget habisnya beli tiket kereta online...",1,negatif
ok,5,positif
good,5,positif
memudahkan pemesanan tiket untuk perjalanan antar kota dengan kereta api,5,positif
good,5,positif
aplikasi KAI acces tidak muncul di hp ku,1,negatif
semoga lancar,5,positif
bagus,5,positif
"Alur pemesanan sangat ribet, sering terinterupsi di tengah proses sehingga tidak nyaman... Untuk menu pemilihan tempat duduk juga kurang informatif sehingga ada potensi salah pilih tempat duduk... Mohon diperbaiki",2,negatif
ok,5,positif
"lebih efisien, indonesia mandir maju sejahtera",5,positif
Pengalaman Terpahit.... Masa ongkos duduk dan berdiri itu sama. Kecewa jelas...,1,negatif
keep always update,5,positif
kenapa tbtb bngtt aplikasi nya tidak bisa dipake diperangkat anda di instal di hp seperti itu padahal hari ini mau kupake cetakk buat berangkat keluar kota:(,1,negatif
"sangat menyenangkan jika naik kereta, rasanya ingin kemana mana naik kereta saja.",5,positif
"Sebelum saya perbarui apk kai acces nya, saya masih bisa melakukan ubah jadwal tiket. Nah setelah saya perbarui apk nya saya tidak bisa melakukan ubah jadwal tiket. Alhasil saya harus membeli tiket lagi untuk keberangkatan dilain waktu. Kalau seandainya bisa di ubah jadwal kan rada membantu tanpa perlu melakukan pembatalan tiket sebelumnya. Tolong untuk diperbaiki kembali apk nya",1,negatif
